"GovTrustID","YR","Lib_Dem_Lean_Dem","Cons_Mod_Dem_Lean_Dem","Mod_Lib_Rep_Lean_Rep","Cons_Rep_Lean_Rep","Dem_Lean_Dem","Rep_Lean_Rep","Hispanic","Black","White","Asian"
2911,1988,24,40,65,52,35,51,,25,43,
2912,1988,24,40,65,52,35,51,,29,41,
2913,1988,24,40,65,52,31,51,,33,45,
2914,1988,24,40,65,52,31,51,,25,43,
2915,1988,24,40,65,52,31,51,,29,41,
2916,1988,34,35,52,51,36,58,,33,45,
2917,1988,34,35,52,51,36,58,,25,43,
2918,1988,34,35,52,51,36,58,,29,41,
2919,1988,34,35,52,51,35,51,,33,45,
2920,1988,34,35,52,51,35,51,,25,43,
2921,1988,34,35,52,51,35,51,,29,41,
2922,1988,34,35,52,51,31,51,,33,45,
2923,1988,34,35,52,51,31,51,,25,43,
2924,1988,34,35,52,51,31,51,,29,41,
2925,1988,30,31,54,49,36,58,,33,45,
2926,1988,30,31,54,49,36,58,,25,43,
2927,1988,30,31,54,49,36,58,,29,41,
2928,1988,30,31,54,49,35,51,,33,45,
2929,1988,30,31,54,49,35,51,,25,43,
2930,1988,30,31,54,49,35,51,,29,41,
2931,1988,30,31,54,49,31,51,,33,45,
2932,1988,30,31,54,49,31,51,,25,43,
2933,1988,30,31,54,49,31,51,,29,41,
2934,1987,34,37,47,49,36,47,,32,41,
2935,1987,34,37,47,49,36,47,,34,49,
2936,1987,34,37,47,49,36,47,,20,45,
2937,1987,34,37,47,49,36,47,,27,46,
2938,1987,34,37,47,49,36,47,,31,47,
2939,1987,34,37,47,49,38,59,,32,41,
2940,1987,34,37,47,49,38,59,,34,49,
2941,1987,34,37,47,49,38,59,,20,45,
2942,1987,34,37,47,49,38,59,,27,46,
2943,1987,34,37,47,49,38,59,,31,47,
2944,1987,34,37,47,49,34,54,,32,41,
2945,1987,34,37,47,49,34,54,,34,49,
2946,1987,34,37,47,49,34,54,,20,45,
2947,1987,34,37,47,49,34,54,,27,46,
2948,1987,34,37,47,49,34,54,,31,47,
2949,1987,34,37,47,49,36,51,,32,41,
2950,1987,34,37,47,49,36,51,,34,49,
2951,1987,34,37,47,49,36,51,,20,45,
2952,1987,34,37,47,49,36,51,,27,46,
2953,1987,34,37,47,49,36,51,,31,47,
2954,1987,34,37,47,49,39,51,,32,41,
2955,1987,34,37,47,49,39,51,,34,49,
2956,1987,34,37,47,49,39,51,,20,45,
2957,1987,34,37,47,49,39,51,,27,46,
2958,1987,34,37,47,49,39,51,,31,47,
2959,1987,34,41,60,55,36,47,,32,41,
2960,1987,34,41,60,55,36,47,,34,49,
2961,1987,34,41,60,55,36,47,,20,45,
2962,1987,34,41,60,55,36,47,,27,46,
2963,1987,34,41,60,55,36,47,,31,47,
2964,1987,34,41,60,55,38,59,,32,41,
2965,1987,34,41,60,55,38,59,,34,49,
2966,1987,34,41,60,55,38,59,,20,45,
2967,1987,34,41,60,55,38,59,,27,46,
2968,1987,34,41,60,55,38,59,,31,47,
2969,1987,34,41,60,55,34,54,,32,41,
2970,1987,34,41,60,55,34,54,,34,49,
2971,1987,34,41,60,55,34,54,,20,45,
2972,1987,34,41,60,55,34,54,,27,46,
2973,1987,34,41,60,55,34,54,,31,47,
2974,1987,34,41,60,55,36,51,,32,41,
2975,1987,34,41,60,55,36,51,,34,49,
2976,1987,34,41,60,55,36,51,,20,45,
2977,1987,34,41,60,55,36,51,,27,46,
2978,1987,34,41,60,55,36,51,,31,47,
2979,1987,34,41,60,55,39,51,,32,41,
2980,1987,34,41,60,55,39,51,,34,49,
2981,1987,34,41,60,55,39,51,,20,45,
2982,1987,34,41,60,55,39,51,,27,46,
2983,1987,34,41,60,55,39,51,,31,47,
2984,1987,34,37,54,48,36,47,,32,41,
2985,1987,34,37,54,48,36,47,,34,49,
2986,1987,34,37,54,48,36,47,,20,45,
2987,1987,34,37,54,48,36,47,,27,46,
2988,1987,34,37,54,48,36,47,,31,47,
2989,1987,34,37,54,48,38,59,,32,41,
2990,1987,34,37,54,48,38,59,,34,49,
2991,1987,34,37,54,48,38,59,,20,45,
2992,1987,34,37,54,48,38,59,,27,46,
2993,1987,34,37,54,48,38,59,,31,47,
2994,1987,34,37,54,48,34,54,,32,41,
2995,1987,34,37,54,48,34,54,,34,49,
2996,1987,34,37,54,48,34,54,,20,45,
2997,1987,34,37,54,48,34,54,,27,46,
2998,1987,34,37,54,48,34,54,,31,47,
2999,1987,34,37,54,48,36,51,,32,41,
3000,1987,34,37,54,48,36,51,,34,49,
3001,1987,34,37,54,48,36,51,,20,45,
3002,1987,34,37,54,48,36,51,,27,46,
3003,1987,34,37,54,48,36,51,,31,47,
3004,1987,34,37,54,48,39,51,,32,41,
3005,1987,34,37,54,48,39,51,,34,49,
3006,1987,34,37,54,48,39,51,,20,45,
3007,1987,34,37,54,48,39,51,,27,46,
3008,1987,34,37,54,48,39,51,,31,47,
3009,1987,37,38,52,51,36,47,,32,41,
3010,1987,37,38,52,51,36,47,,34,49,
3011,1987,37,38,52,51,36,47,,20,45,
3012,1987,37,38,52,51,36,47,,27,46,
3013,1987,37,38,52,51,36,47,,31,47,
3014,1987,37,38,52,51,38,59,,32,41,
3015,1987,37,38,52,51,38,59,,34,49,
3016,1987,37,38,52,51,38,59,,20,45,
3017,1987,37,38,52,51,38,59,,27,46,
3018,1987,37,38,52,51,38,59,,31,47,
3019,1987,37,38,52,51,34,54,,32,41,
3020,1987,37,38,52,51,34,54,,34,49,
3021,1987,37,38,52,51,34,54,,20,45,
3022,1987,37,38,52,51,34,54,,27,46,
3023,1987,37,38,52,51,34,54,,31,47,
3024,1987,37,38,52,51,36,51,,32,41,
3025,1987,37,38,52,51,36,51,,34,49,
3026,1987,37,38,52,51,36,51,,20,45,
3027,1987,37,38,52,51,36,51,,27,46,
3028,1987,37,38,52,51,36,51,,31,47,
3029,1987,37,38,52,51,39,51,,32,41,
3030,1987,37,38,52,51,39,51,,34,49,
3031,1987,37,38,52,51,39,51,,20,45,
3032,1987,37,38,52,51,39,51,,27,46,
3033,1987,37,38,52,51,39,51,,31,47,
3034,1986,25,36,53,53,31,53,,21,42,
3035,1986,25,36,53,53,31,53,,23,52,
3036,1986,25,36,53,53,31,53,,26,42,
3037,1986,25,36,53,53,31,53,,22,45,
3038,1986,25,36,53,53,37,63,,21,42,
3039,1986,25,36,53,53,37,63,,23,52,
3040,1986,25,36,53,53,37,63,,26,42,
3041,1986,25,36,53,53,37,63,,22,45,
3042,1986,25,36,53,53,30,51,,21,42,
3043,1986,25,36,53,53,30,51,,23,52,
3044,1986,25,36,53,53,30,51,,26,42,
3045,1986,25,36,53,53,30,51,,22,45,
3046,1986,25,36,53,53,36,51,,21,42,
3047,1986,25,36,53,53,36,51,,23,52,
3048,1986,25,36,53,53,36,51,,26,42,
3049,1986,25,36,53,53,36,51,,22,45,
3050,1986,25,34,55,44,31,53,,21,42,
3051,1986,25,34,55,44,31,53,,23,52,
3052,1986,25,34,55,44,31,53,,26,42,
3053,1986,25,34,55,44,31,53,,22,45,
3054,1986,25,34,55,44,37,63,,21,42,
3055,1986,25,34,55,44,37,63,,23,52,
3056,1986,25,34,55,44,37,63,,26,42,
3057,1986,25,34,55,44,37,63,,22,45,
3058,1986,25,34,55,44,30,51,,21,42,
3059,1986,25,34,55,44,30,51,,23,52,
3060,1986,25,34,55,44,30,51,,26,42,
3061,1986,25,34,55,44,30,51,,22,45,
3062,1986,25,34,55,44,36,51,,21,42,
3063,1986,25,34,55,44,36,51,,23,52,
3064,1986,25,34,55,44,36,51,,26,42,
3065,1986,25,34,55,44,36,51,,22,45,
3066,1986,34,38,51,52,31,53,,21,42,
3067,1986,34,38,51,52,31,53,,23,52,
3068,1986,34,38,51,52,31,53,,26,42,
3069,1986,34,38,51,52,31,53,,22,45,
3070,1986,34,38,51,52,37,63,,21,42,
3071,1986,34,38,51,52,37,63,,23,52,
3072,1986,34,38,51,52,37,63,,26,42,
3073,1986,34,38,51,52,37,63,,22,45,
3074,1986,34,38,51,52,30,51,,21,42,
3075,1986,34,38,51,52,30,51,,23,52,
3076,1986,34,38,51,52,30,51,,26,42,
3077,1986,34,38,51,52,30,51,,22,45,
3078,1986,34,38,51,52,36,51,,21,42,
3079,1986,34,38,51,52,36,51,,23,52,
3080,1986,34,38,51,52,36,51,,26,42,
3081,1986,34,38,51,52,36,51,,22,45,
3082,1985,42,43,60,56,42,59,,34,52,
3083,1985,42,43,60,56,42,59,,22,40,
3084,1985,42,43,60,56,42,59,,29,40,
3085,1985,42,43,60,56,42,59,,24,46,
3086,1985,42,43,60,56,30,48,,34,52,
3087,1985,42,43,60,56,30,48,,22,40,
3088,1985,42,43,60,56,30,48,,29,40,
3089,1985,42,43,60,56,30,48,,24,46,
3090,1985,42,43,60,56,29,49,,34,52,
3091,1985,42,43,60,56,29,49,,22,40,
3092,1985,42,43,60,56,29,49,,29,40,
3093,1985,42,43,60,56,29,49,,24,46,
3094,1985,42,43,60,56,30,62,,34,52,
3095,1985,42,43,60,56,30,62,,22,40,
3096,1985,42,43,60,56,30,62,,29,40,
3097,1985,42,43,60,56,30,62,,24,46,
3098,1985,26,33,53,41,42,59,,34,52,
3099,1985,26,33,53,41,42,59,,22,40,
3100,1985,26,33,53,41,42,59,,29,40,
3101,1985,26,33,53,41,42,59,,24,46,
3102,1985,26,33,53,41,30,48,,34,52,
3103,1985,26,33,53,41,30,48,,22,40,
3104,1985,26,33,53,41,30,48,,29,40,
3105,1985,26,33,53,41,30,48,,24,46,
3106,1985,26,33,53,41,29,49,,34,52,
3107,1985,26,33,53,41,29,49,,22,40,
3108,1985,26,33,53,41,29,49,,29,40,
3109,1985,26,33,53,41,29,49,,24,46,
3110,1985,26,33,53,41,30,62,,34,52,
3111,1985,26,33,53,41,30,62,,22,40,
3112,1985,26,33,53,41,30,62,,29,40,
3113,1985,26,33,53,41,30,62,,24,46,
3114,1985,27,29,52,48,42,59,,34,52,
3115,1985,27,29,52,48,42,59,,22,40,
3116,1985,27,29,52,48,42,59,,29,40,
3117,1985,27,29,52,48,42,59,,24,46,
3118,1985,27,29,52,48,30,48,,34,52,
3119,1985,27,29,52,48,30,48,,22,40,
3120,1985,27,29,52,48,30,48,,29,40,
3121,1985,27,29,52,48,30,48,,24,46,
3122,1985,27,29,52,48,29,49,,34,52,
3123,1985,27,29,52,48,29,49,,22,40,
3124,1985,27,29,52,48,29,49,,29,40,
3125,1985,27,29,52,48,29,49,,24,46,
3126,1985,27,29,52,48,30,62,,34,52,
3127,1985,27,29,52,48,30,62,,22,40,
3128,1985,27,29,52,48,30,62,,29,40,
3129,1985,27,29,52,48,30,62,,24,46,
3130,1985,28,33,62,63,42,59,,34,52,
3131,1985,28,33,62,63,42,59,,22,40,
3132,1985,28,33,62,63,42,59,,29,40,
3133,1985,28,33,62,63,42,59,,24,46,
3134,1985,28,33,62,63,30,48,,34,52,
3135,1985,28,33,62,63,30,48,,22,40,
3136,1985,28,33,62,63,30,48,,29,40,
3137,1985,28,33,62,63,30,48,,24,46,
3138,1985,28,33,62,63,29,49,,34,52,
3139,1985,28,33,62,63,29,49,,22,40,
3140,1985,28,33,62,63,29,49,,29,40,
3141,1985,28,33,62,63,29,49,,24,46,
3142,1985,28,33,62,63,30,62,,34,52,
3143,1985,28,33,62,63,30,62,,22,40,
3144,1985,28,33,62,63,30,62,,29,40,
3145,1985,28,33,62,63,30,62,,24,46,
3146,1984,34,47,52,46,36,59,,33,46,
3147,1984,34,47,52,46,41,50,,33,46,
3148,1982,29,35,48,38,32,41,,26,34,
3149,1980,38,42,44,41,40,42,,30,40,
3150,1980,38,42,44,41,40,42,,26,25,
3151,1980,38,42,44,41,40,42,,35,24,
3152,1980,38,42,44,41,31,23,,30,40,
3153,1980,38,42,44,41,31,23,,26,25,
3154,1980,38,42,44,41,31,23,,35,24,
3155,1980,38,42,44,41,30,22,,30,40,
3156,1980,38,42,44,41,30,22,,26,25,
3157,1980,38,42,44,41,30,22,,35,24,
3158,1980,34,28,28,18,40,42,,30,40,
3159,1980,34,28,28,18,40,42,,26,25,
3160,1980,34,28,28,18,40,42,,35,24,
3161,1980,34,28,28,18,31,23,,30,40,
3162,1980,34,28,28,18,31,23,,26,25,
3163,1980,34,28,28,18,31,23,,35,24,
3164,1980,34,28,28,18,30,22,,30,40,
3165,1980,34,28,28,18,30,22,,26,25,
3166,1980,34,28,28,18,30,22,,35,24,
3167,1980,31,29,25,18,40,42,,30,40,
3168,1980,31,29,25,18,40,42,,26,25,
3169,1980,31,29,25,18,40,42,,35,24,
3170,1980,31,29,25,18,31,23,,30,40,
3171,1980,31,29,25,18,31,23,,26,25,
3172,1980,31,29,25,18,31,23,,35,24,
3173,1980,31,29,25,18,30,22,,30,40,
3174,1980,31,29,25,18,30,22,,26,25,
3175,1980,31,29,25,18,30,22,,35,24,
3176,1979,34,31,28,26,32,28,,36,29,
3177,1978,38,33,24,24,33,26,,29,29,
3178,1977,41,41,32,16,40,25,,28,34,
3179,1977,41,41,32,16,40,25,,34,35,
3180,1977,41,41,32,16,37,34,,28,34,
3181,1977,41,41,32,16,37,34,,34,35,
3182,1977,41,38,33,36,40,25,,28,34,
3183,1977,41,38,33,36,40,25,,34,35,
3184,1977,41,38,33,36,37,34,,28,34,
3185,1977,41,38,33,36,37,34,,34,35,
3186,1976,27,34,49,41,30,42,,22,35,
3187,1976,27,34,49,41,30,42,,35,34,
3188,1976,27,34,49,41,30,42,,23,34,
3189,1976,27,34,49,41,38,45,,22,35,
3190,1976,27,34,49,41,38,45,,35,34,
3191,1976,27,34,49,41,38,45,,23,34,
3192,1976,27,34,49,41,36,36,,22,35,
3193,1976,27,34,49,41,36,36,,35,34,
3194,1976,27,34,49,41,36,36,,23,34,
3195,1976,27,34,49,41,31,40,,22,35,
3196,1976,27,34,49,41,31,40,,35,34,
3197,1976,27,34,49,41,31,40,,23,34,
3198,1976,33,42,45,45,30,42,,22,35,
3199,1976,33,42,45,45,30,42,,35,34,
3200,1976,33,42,45,45,30,42,,23,34,
3201,1976,33,42,45,45,38,45,,22,35,
3202,1976,33,42,45,45,38,45,,35,34,
3203,1976,33,42,45,45,38,45,,23,34,
3204,1976,33,42,45,45,36,36,,22,35,
3205,1976,33,42,45,45,36,36,,35,34,
3206,1976,33,42,45,45,36,36,,23,34,
3207,1976,33,42,45,45,31,40,,22,35,
3208,1976,33,42,45,45,31,40,,35,34,
3209,1976,33,42,45,45,31,40,,23,34,
3210,1976,35,35,39,34,30,42,,22,35,
3211,1976,35,35,39,34,30,42,,35,34,
3212,1976,35,35,39,34,30,42,,23,34,
3213,1976,35,35,39,34,38,45,,22,35,
3214,1976,35,35,39,34,38,45,,35,34,
3215,1976,35,35,39,34,38,45,,23,34,
3216,1976,35,35,39,34,36,36,,22,35,
3217,1976,35,35,39,34,36,36,,35,34,
3218,1976,35,35,39,34,36,36,,23,34,
3219,1976,35,35,39,34,31,40,,22,35,
3220,1976,35,35,39,34,31,40,,35,34,
3221,1976,35,35,39,34,31,40,,23,34,
3222,1974,36,40,39,40,36,38,,19,38,
3223,1972,44,53,62,66,48,62,,32,56,
